,Receipt ID,Line #,Text,Class (item/total),Class (item/total).1,Class (item/total).2
4910,US222,7,THANKS FOR SHOPPING,Misc.,,
4911,US222,8,7-ELEVEN,Store Name,,
4912,US222,9,--== SALE TRANSACTION ==--,Misc.,,
4913,US222,10,1 PaperHotCuplLgSel12OZ 1.79T,Items,,
4914,US222,11,1 JL Teri yaki Beef Ste 3.49F,Items,,
4915,US222,12,1Layssal t&Vngr2.75z 1.69F,Items,,
4916,US222,13,SUBTOTAL 6.97,Subtotal,,
4917,US222,14,High Tax ON 1.79 0.14,Tax,,
4918,US222,15,TOTAL DUE 7.11,Total,,
4919,US222,16,MASTERCR 7.11,Misc.,,
4920,US222,17,ACCT#: XXXX XXXX XXXX 0771,Misc.,,
4921,US222,18,APPROVAL#: 00-620529,Misc.,,
4922,US222,19,AUTH CODE: 0,Misc.,,
4923,US222,20,APPROVAL TIME: 071122,Misc.,,
4924,US222,21,STORE#: 35053,Misc.,,
4925,US222,22,TERM#:00093505394 21,Misc.,,
4926,US222,23,REF#: 100030425180711,Misc.,,
4927,US222,24,INVOICEH: 071122,Misc.,,
4928,US222,25,00-  APPROVED,Misc.,,
4929,US222,26,SALE,Misc.,,
4930,US222,27,Batch: 10 Seq Num: 3,Misc.,,
4931,US222,28,Term ID: 1,Misc.,,
4932,US222,29,Workstation ID: 1,Misc.,,
4933,US222,30,Your opinion counts! Enter to Win,Misc.,,
4934,US222,31,of 60 $25 gas gift cards!!!,Misc.,,
4935,US222,32,Provide feedback at www.gasvisit.com,Misc.,,
4936,US223,1,COSTCO WHOLESALE,Store Name,,
4937,US223,2,GLASGOW WAREHOUSE ( 0141-553-2400),Address,Tel#,
4938,US223,3,Costco Wholesale UK Limited,Store Name,,
4939,US223,4,"UK Home Office, Hartspring Lane",Address,,
4940,US223,5,"Watford, Herts. WD25 8JS",Address,,
4941,US223,6,AWRS No: XVAW00000102593,Misc.,,
4942,US223,7,VAT No: 650 1862 52,Misc.,,
4943,US223,8,STANDARD MEMBER NO: 98241953802,Misc.,,
4944,US223,9,SALE (£),Misc.,,
4945,US223,10,C/EXP 10OZ CUP&LID,Items,,
4946,US223,11,0004687 1x 9. 99 9.99 2,Items,,
4947,US223,12,WALKERS VARIETY 60,Items,,
4948,US223,13,02876000 1x 5.99 5.99 2,Items,,
4949,US223,14,KITKAT 3/8/4FINGER,Items,,
4950,US223,15,0211937 1x 4.89 4.89 2,Items,,
4951,US223,16,BORDER BISC 48x2PK,Items,,
4952,US223,17,0077025 1x 8.49 8.49 0,Items,,
4953,US223,18,DOUWE COFFEE 400G,Items,,
4954,US223,19,0124232 1x 9.99 9.99 0,Items,,
4955,US223,20,GALAXY HOTCHOC 1KG,Items,,
4956,US223,21,0143130 1x 3.99 3.99 0,Items,,
4957,US223,22,FSHT APP&BLK 24PK,Items,,
4958,US223,23,0260359 1x 3.99 3.99 2,Items,,
4959,US223,24,FSHOOT ORANGE 24PK,Items,,
4960,US223,25,0260363 1x 3.99 3.99 2,Items,,
4961,US223,26,OASIS SF 12PK PM$1,Items,,
4962,US223,27,0171213 1x 6.69 6.69 2,Items,,
4963,US223,28,COKE ZERO 30/330ML,Items,,
4964,US223,29,0202483 1x 7.89 7.89 2,Items,,
4965,US223,30,(SubTotal no of items 10),Subtotal,,
4966,US223,31,****STORE COUPON,Misc.,,
4967,US223,32,DOUWE EGBERTS,Items,,
4968,US223,33,0314982 1x 1.50 1.50-0,Items,,
4969,US223,34,****STORE COUPON,Misc.,,
4970,US223,35,OASIS SUMMER FRUIT,Items,,
4971,US223,36,0311096 1x 1.20 1.20-2,Items,,
4972,US223,37,****STORE COUPON,Misc.,,
4973,US223,38,IRC COKE ZERO SUGA,Items,,
4974,US223,39,0315560 1X 1.70 1.70-2,Items,,
4975,US223,40,****STORE COUPON,Misc.,,
4976,US223,41,WALKERS VARIETY 60,Items,,
4977,US223,42,0311038 1x 1.00 1.00-2,Items,,
4978,US223,43,BALANCE DUE 68.40,Total,,
4979,US223,44,PLEASE KEEP THIS FOR YOUR RECORDS,Misc.,,
4980,US223,45,YOUR ACCOUNT WILL BE DEBITED AS SHOWN,Misc.,,
4981,US223,46,PIN VERIFIED,Misc.,,
4982,US224,1,COSTCO WHOLESALE,Store Name,,
4983,US224,2,Thornton #629,Address,,
4984,US224,3,16375 N. Washington St,Address,,
4985,US224,4,"Thornton, CO 80023",Address,,
4986,US224,5,2X Member 111826278335,Misc.,,
4987,US224,6,E 673919 FF BS BREAST 23.99 E,Items,,
4988,US224,7,E 633561 KS DICED TOM 6.49 E,Items,,
4989,US224,8,E 967596 JACKORGSALSA 2.97 E,Items,,
4990,US224,9,3 @ 4.29,Items,,
4991,US224,10,E 878137 18CT EGGS12.87 E,Items,,
4992,US224,11,E 77053 GRAPE TOMATO 6..29 E,Items,,
4993,US224,12,404609 ECO HALF PAN 6.49 A,Items,,
4994,US224,13,E 55992 GRND TURKEY 18.47 E,Items,,
4995,US224,14,E 263423 CHPD ONION 3.59 E,Items,,
4996,US224,15,E 22101 MONT JACK 24 4.45 E,Items,,
4997,US224,16,SUBTOTAL 85.61,Subtotal,,
4998,US224,17,TAX 3.52,Tax,,
4999,US224,18,**** TOTAL 89.13,Total,,
5000,US224,19,Check/Member Prntd 89.13,Misc.,,
5001,US224,20,CHANGE 0.00,Misc.,,
5002,US224,21,A 8.50% TAX 0.55,Misc.,,
5003,US224,22,E 3.75% TAX 2.97,Misc.,,
5004,US224,23,TOTAL TAX 3.52,Items,,
5005,US224,24,TOTAL NUMBER OF ITEMS SOLD = 11,Misc.,,
5006,US224,25,04/20/2016 15:00 629 4 172 14,Date,Hour,Misc.
5007,US224,26,OP#: 14 Name: PEPPER,Misc.,,
5008,US224,27,Thank You!,Misc.,,
5009,US224,28,Please Come Again,Misc.,,
5010,US224,29,Whse:629 Trm:4 Trn:172 OP:14,Misc.,,
5011,US225,1,Tudor Glen,Store Name,,
5012,US225,2,10 Galarneau Place,Address,,
5013,US225,3,St. Albert AB T8N 2Y3,Address,,
5014,US225,4,Tel#: (780) 460-4488,Tel#,,
5015,US225,5,Store#: 14534,Misc.,,
5016,US225,6,TRANS#: 1LY670XK9G,Misc.,,
5017,US225,7,Now HIRING apply within or visit,Misc.,,
5018,US225,8,WWW.mcdonalds.ca/careers,Misc.,,
5019,US225,9,933,Misc.,,
5020,US225,10,KS# 9 05/18/2019 02:05:03 PM,Date,Date,Hour
5021,US225,11,QTY ITEM TOTAL,Misc.,,
5022,US225,12,1 6 McNuggets EVM 9.19,Items,,
5023,US225,13,1 Sweet& Sour Sauce,Items,,
5024,US225,14,1 M Root Beer,Items,,
5025,US225,15,1 L French Fries 0.40,Items,,
5026,US225,16,4 Junior Chicken 7.96,Items,,
5027,US225,17,1 S Sprite 1.69,Items,,
5028,US225,18,Subtotal 19.24,Subtotal,,
5029,US225,19,GST 0.96,Tax,,
5030,US225,20,Eat-In Total 20.20,Total,,
5031,US225,21,DEBIT CARD 20.20,Misc.,,
5032,US225,22,Change 0.00,Misc.,,
5033,US225,23,GST#: 832988893,Misc.,,
5034,US225,24,Thank you for your visit!,Misc.,,
5035,US225,25,=====TRANSACTION RECORD ======= ,Misc.,,
5036,US225,26,TYPE: PURCHASE,Misc.,,
5037,US225,27,CARD TYPE: INTERAC,Misc.,,
5038,US226,1,Walmart,Store Name,,
5039,US226,2,Save money. Live better.,Misc.,,
5040,US226,3,(937 ) 644- 2800,Tel#,,
5041,US226,4,MANAGER AARON BALDWIN,Misc.,,
5042,US226,5,555 COLEMANS CROSSING BLVD,Address,,
5043,US226,6,MARYSVILLE OH 43040,Address,,
5044,US226,7,ST# 01595 OP# 009044 TE# 44 TR# 06455,Misc.,,
5045,US226,8,DR PEPPER 007800008331 F 3.98 X,Items,,
5046,US226,9,DR PEPPER 007800008231 F 3.98 X,Items,,
5047,US226,10,FLORAL 085833300187 9.87 X,Items,,
5048,US226,11,SUBTOTAL 17.83,Subtotal,,
5049,US226,12,TAX 1 7.000% 1.25,Tax,,
5050,US226,13,TOTAL 19.08,Total,,
5051,US226,14,DEBIT TEND 19.08,Misc.,,
5052,US226,15,CHANGE DUE 0.00,Misc.,,
5053,US226,16,EFT DEBIT PAY FROM PRIMARY,Misc.,,
5054,US226,17,REF # 611900285771,Misc.,,
5055,US226,18,19.08 TOTAL PURCHASE,Misc.,,
5056,US226,19,ACCOUNT# **** **** **** 7131 S,Misc.,,
5057,US226,20,REF #611900285771,Misc.,,
5058,US226,21,TERMINAL # SCO10519,Misc.,,
5059,US226,22,2016-04-28 16:49:31,Date,Hour,
5060,US226,23,# ITEMS SOLD 3,Misc.,,
5061,US226,24,TC# 5622 2523 2935 9864 3265,Misc.,,
5062,US227,1,306,Misc.,,
5063,US227,2,Rate us HIGHLY SATISFIED (5) and,Misc.,,
5064,US227,3,Receive ONE FREE ITEM,Misc.,,
5065,US227,4,of equal or lesser value with purchase.,Misc.,,
5066,US227,5,"Ezcludes EVM's, HM Meals & 2 for $5",Misc.,,
5067,US227,6,Go to WWW.MCDVOICE.COM within 7 days,Misc.,,
5068,US227,7,and tell us about your visit.,Misc.,,
5069,US227,8,Validation Code:____,Misc.,,
5070,US227,9,Expires 30 days after receipt date.,Misc.,,
5071,US227,10,Valid at participating US McDonald's,Misc.,,
5072,US227,11,Survey Code:,Misc.,,
5073,US227,12,02903-03061-12418-13360-0032-1,Misc.,,
5074,US227,13,McDonald's Restaurant #2903,Store Name,,
5075,US227,14,749 HWY 53 EAST SE,Address,,
5076,US227,15,"CALHOUN, GA 30701",Address,,
5077,US227,16,TEL# 706 629 0858,Tel#,,
5078,US227,17,KS# 3 11/24/2018 01:36 PM,Date,Date,Hour
5079,US227,18,Side2 Order 06,Misc.,,
5080,US227,19,1 Happy Meal Hamburger 3.00,Items,,
5081,US227,20,1 Apple Slices,Items,,
5082,US227,21,1 Wreck It Ralph 2,Items,,
5083,US227,22,1 Xs Coke,Items,,
5084,US227,23,Subtotal 3.00,Subtotal,,
5085,US227,24,Tax 0.21,Tax,,
5086,US227,25,Take-Out Total 3.21,Total,,
5087,US227,26,Cash Tendered 3.25,Misc.,,
5088,US227,27,Change 0.04,Misc.,,
5089,US227,28,JOIN OUR TEAM,Misc.,,
5090,US227,29,Text 36453 / Keyword - Apply02903,Misc.,,
5091,US227,30,Starting @ $8.25 Up to $9.50,Misc.,,
5092,US228,1,WHOLE FOODS MARKET,Store Name,,
5093,US228,2,Ink Block INK,Store Name,,
5094,US228,3,348 Harrison Ave,Address,,
5095,US228,4,"Boston, MA 02118",Address,,
5096,US228,5,617-904-1000,Address,,
5097,US228,6,365 THCK CHUNKY SALSA $3.99 F,Tel#,,
5098,US228,7,ANGLNE PINOT NOIR $9.99,Items,,
5099,US228,8,ANGLN CABERNT RSRV $9.99,Items,,
5100,US228,9,THEIA PPR FETA SPREAD $5.99 F,Items,,
5101,US228,10,365 MLD CHEDDAR SHRED $5.99 F,Items,,
5102,US228,11,365 TORTILLAS $1.49 F,Items,,
5103,US228,12,GROUND TURKEY BREAST S1,Items,,
5104,US228,13,2.08 Ib @$6.99 /lb $14.54 F,Items,,
5105,US228,14,365 OG BLACK BEAN,Items,,
5106,US228,15,2 $0.99 ea $1.98 F,Items,,
5107,US228,16,365 OG LNG BRWN RICE $3.99 F,Items,,
5108,US228,17,OG BOSTON BUTTER LETTUCE $2.99 F,Items,,
5109,US228,18,OG VINE TOMATO,Items,,
5110,US228,19,1.30 lb @ $2.99 /lb $3.89 F,Items,,
5111,US228,20,Tare Weight 0.01lb,Items,,
5112,US228,21,SMPLO OG TACO MLD SMMR SC,Items,,
5113,US228,22,2 @ $3.39 ea $6.78 F,Items,,
5114,US228,23,HPPEAS OG WH CHEDD PUFFS 2,Items,,
5115,US228,24,2 @ 2 for $5.00 $5.00 F,Items,,
5116,US228,25,**PRIME 10% OFF -$0.50,Items,,
5117,US228,26,CHICKEN SALAD $10.49 F,Items,,
5118,US228,27,OG LG HASS AVOCADO $1.99 F,Items,,
5119,US228,28,GREEN JALAPENO,Items,,
5120,US228,29,0.17 b @ $4.99 /1b $0.85 F,Items,,
5121,US228,30,Tare Weight 0.01 1b,Items,,
5122,US228,31,CHCKOUT BAG CHARGE BOSTON,Items,,
5123,US228,32,2 @$0.05 ea $0.10 T,Items,,
5124,US228,33,Subtotal: 90.04,Subtotal,,
5125,US228,34,Net Sales: $89.54,Misc.,,
5126,US228,35,Tax 6.25% $0.01,Tax,,
5127,US228,36,Total: $89.55,Total,,
5128,US228,37,Sold Items: 21,Misc.,,
5129,US228,38,Paid:,Misc.,,
5130,US228,39,VISA $89. 55,Misc.,,
5131,US228,40,2019-02-18 18:12:09,Date,Hour,
5132,US228,41,MID:001899898 TID:1,Misc.,,
5133,US228,42,211420,Misc.,,
5134,US228,43,CREDIT CARD,Misc.,,
5135,US228,44,PURCHASE,Misc.,,
5136,US229,1,STAPLES,Store Name,,
5137,US229,2,STAPLES 365 SAVINGS,Store Name,,
5138,US229,3,Low prices. Every item. Every day.,Misc.,,
5139,US229,4,We 110% Price Match Guarantee it.,Misc.,,
5140,US229,5,345 Park Avenue South E 25th steet,Address,,
5141,US229,6,"New York, NY 10010",Address,,
5142,US229,7,(212) 683-3267,Tel#,,
5143,US229,8,SALE 141949 3 003 17311,Misc.,,
5144,US229,9,0181 07/24/02 11:11,Date,Hour,
5145,US229,10,QTY SKU OUR PRICE,Misc.,,
5146,US229,11,1 100 PACK SPINDLE C,Items,,
5147,US229,12,037849927045 29.94,Items,,
5148,US229,13,1 100 PACK SPINDLE C,Items,,
5149,US229,14,037849927045 29.94,Items,,
5150,US229,15,1 100 PACK SPINDLE C,Items,,
5151,US229,16,03849927045 29.94,Items,,
5152,US229,17,SUBTOTAL 89.82,Subtotal,,
5153,US229,18,Standard Tax 8.25% 7.41,Tax,,
5154,US229,19,TOTAL $97.23,Total,,
5155,US229,20,Cash 40.00,Misc.,,
5156,US229,21,TOTAL 137.23,Misc.,,
5157,US229,22,TOTAL ITEMS 3,Misc.,,
5158,US229,23,Compare and Save,Misc.,,
5159,US229,24,with Staples-brand products,Misc.,,
5160,US229,25,THANK YOU FOR SHOPPING AT STAPLES!,Misc.,,
5161,US230,1,Walmart,Store Name,,
5162,US230,2,Save money. Live better.,Misc.,,
5163,US230,3,970-728-1838 Mgr JIM JAMES,Tel#,Misc.,
5164,US230,4,1155 S CAMINO DEL RIO,Address,,
5165,US230,5,"DURANGO, CO 81303",Address,,
5166,US230,6,ST# 5944 OP# 39934962 TE# 17 TR# 14322,Misc.,,
5167,US230,7,HDMI 6FT CABLE $18.99,Items,,
5168,US230,8,HARMONY UNV REMOTE $189.99,Items,,
5169,US230,9,SUBTOTAL $208.98,Subtotal,,
5170,US230,10,TAX $13.37,Tax,,
5171,US230,11,TOTAL $222.35,Total,,
5172,US230,12,TEND $222.35,Misc.,,
5173,US230,13,ACCOUNT # **** **** **** VISA,Misc.,,
5174,US230,14,APPROVAL # 716071,Misc.,,
5175,US230,15,REF # 3332300535EC,Misc.,,
5176,US230,16,TRANS ID- 6517341725EC7D3E,Misc.,,
5177,US230,17,VALIDATION - 8311,Misc.,,
5178,US230,18,PAYMENT SERVICE -E,Misc.,,
5179,US230,19,TERMINAL # AE91DF99,Misc.,,
5180,US230,20,2020-05-30 00:20:00,Date,Hour,
5181,US230,21,# ITEMS SOLD 2,Misc.,,
5182,US230,22,TC #8774 21461127 9617 1068,Misc.,,
5183,US230,23,Low Prices you and trust. Every Day.,Misc.,,
5184,US230,24,2020-05-30 00:20:00,Date,Hour,
5185,US231,1,TRADE FAIR SUPERMARKET,Store Name,,
5186,US231,2,Trade Fair #1,Store Name,,
5187,US231,3,30-08 30th Ave,Address,,
5188,US231,4,"Astoria, NY",Address,,
5189,US231,5,#001-005 10/15/2020 18:01:35 ESSALKA,Date,Date,Hour
5190,US231,6,Inv#:00726265 Trs#: 727314,Misc.,,
5191,US231,7,GROCERY TOTAL,Misc.,,
5192,US231,8,BRD ALONE FRNCH SRDGH 220z $4.99 F,Items,,
5193,US231,9,INTERNATIONAL TOTAL,Misc.,,
5194,US231,10,MAGGI CHICKEN CUBES 12ct $1.39 F,Items,,
5195,US231,11,MAGGI BEEF BOUILLON-6ct 2.32o $0.99 F,Items,,
5196,US231,12,DAIRY,Misc.,,
5197,US231,13,CITTERIO ABRUZZESE $5.49 F,Items,,
5198,US231,14,Items Subtotal $12.86,Subtotal,,
5199,US231,15,Subtotal $12.86,Subtotal,,
5200,US231,16,TOTAL $12.86,Total,,
5201,US231,17,American express $12.86,Misc.,,
5202,US231,18,#**********1003,Misc.,,
5203,US231,19,Item count 4,Misc.,,
5204,US231,20,NETWORK ID: AMEX,Misc.,,
5205,US231,21,MODE:Online( Issuer),Misc.,,
5206,US231,22,TYPE:Purchase,Misc.,,
5207,US231,23,TENDER:AMEX,Misc.,,
5208,US231,24,CARD: C**********1003,Misc.,,
5209,US231,25,Chip read,Misc.,,
5210,US231,26,AMOUNT: USD$12.86,Misc.,,
5211,US231,27,RESULT: 01 APPROVAL,Misc.,,
5212,US231,28,DATE/TIME:  OCT 15 2020 18:01,Date,Hour,
5213,US231,29,SEQUENCE #: 135236,Misc.,,
5214,US231,30,AUTHOR #: 863584,Misc.,,
5215,US231,31,LABEL: AMERICAN EXPRESS,Misc.,,
5216,US231,32,ARC: 00,Misc.,,
5217,US231,33,AID: A000000025010801,Misc.,,
5218,US231,34,TVR: 000008000,Misc.,,
5219,US231,35,IAD : 064A0103602002,Misc.,,
5220,US231,36,TSI: F800,Misc.,,
5221,US232,1,FedEx Office.,Store Name,,
5222,US232,2,Address: 3146 STEI NWAY ST,Address,,
5223,US232,3,ASTORIA,Address,,
5224,US232,4,NY 11103,Address,,
5225,US232,5,Location: ZXSK,Misc.,,
5226,US232,6,Device ID: -BTCO2,Misc.,,
5227,US232,7,Transaction: 940270994377,Misc.,,
5228,US232,8,International Priority,Misc.,,
5229,US232,9,395418416229 2.60 Ib (S) 235.82,Items,,
5230,US232,10,Declared Value 100,Misc.,,
5231,US232,11,Recipient Address:,Misc.,,
5232,US232,12,ARNAUD GAGET,Misc.,,
5233,US232,13,NORLINE,Misc.,,
5234,US232,14,6 RUE DE L'ABBE GREGOIRE,Misc.,,
5235,US232,15,"Grigny, 91 91350, FR",Misc.,,
5236,US232,16,33169022600,Misc.,,
5237,US232,17,Scheduled Delivery Date 8/6/2020,Misc.,,
5238,US232,18,Package Information,Misc.,,
5239,US232,19,Your Packaging,Misc.,,
5240,US232,20,11x 10 x 10,Misc.,,
5241,US232,21,Shipment subtotal : $235.82,Subtotal,,
5242,US232,22,Total Due: $235.82,Total,,
5243,US232,23,(S) CreditCard: $235.82,Misc.,,
5244,US232,24,***********4972,Misc.,,
5245,US233,1,RITE AID PHARMACY,Store Name,,
5246,US233,2,"With us, it's personal.",Misc.,,
5247,US233,3,Store #10569,Misc.,,
5248,US233,4,32-14 31ST STREET,Address,,
5249,US233,5,"ASTORIA, NY 11106",Address,,
5250,US233,6,(718) 728-9080,Tel#,,
5251,US233,7,Register #31 Transaction #38423,Misc.,,
5252,US233,8,Cashier #105699999 9/11/20 1:51PM,Date,Date,Hour
5253,US233,9,1 TMPX PCKT PRL REG UN 16CT 5.99 H,Items,,
5254,US233,10,1 ALWAYS RAD LNR 48CT 5.99 H,Items,,
5255,US233,11,1 ALWAYS RAD LNR 48CT 5.99 H,Items,,
5256,US233,12,1 SCUN 20187 JAW SMALL 12PK 3.29 T,Items,,
5257,US233,13,1 RA T/S BL MNT A/S RNS3.2 1.69 T,Items,,
5258,US233,14,5 Items Subtotal $22.95,Misc.,Subtotal,
5259,US233,15,Tax $.44,Tax,,
5260,US233,16,Total $23.39,Total,,
5261,US233,17,*VISA SALE* 23.39,Misc.,,
5262,US233,18,VISA card #XXXXXXXXXXXX4972,Misc.,,
5263,US233,19,App #AA APPROVAL AUTO,Misc.,,
5264,US233,20,Ref # 03088B,Misc.,,
5265,US233,21,Entry Method: Chip,Misc.,,
5266,US233,22,Application Label: VISA CREDIT,Misc.,,
5267,US233,23,AID: A0000000031010,Misc.,,
5268,US233,24,TVR: 0880008000,Misc.,,
5269,US233,25,TSI: E800,Misc.,,
5270,US233,26,AC D62A8ED6727153DD,Misc.,,
5271,US233,27,ARC: 00,Misc.,,
5272,US233,28,Tendered $23.39,Misc.,,
5273,US233,29,Cash Change $.00,Misc.,,
5274,US233,30,THANK YOU FOR SHOPPING AT RITE AID,Misc.,,
5275,US234,1,Staples,Store Name,,
5276,US234,2,24-41 31st Street,Address,,
5277,US234,3,"QUEENS, NY 11102",Address,,
5278,US234,4,(718) 932-0315,Tel#,,
5279,US234,5,NYC DCA EL#1243914 NYC DCA EHASD#1243902,Misc.,,
5280,US234,6,SALE 1944998 9 009 31083,Misc.,,
5281,US234,7,1602 09/23/20 12:43,Date,Date,Hour
5282,US234,8,QTY SKU PRICE,Misc.,,
5283,US234,9,1 INAME-BADGE CLIP S,Items,,
5284,US234,10,077711744515 85.99,Items,,
5285,US234,11,1 INAME-BADGE CLIP S,Items,,
5286,US234,12,077711744615 85.99,Items,,
5287,US234,13,SUBTOTAL 171.98,Subtotal,,
5288,US234,14,Standard Tax 8.875% 15.26,Tax,,
5289,US234,15,TOTAL $187.24,Total,,
5290,US234,16,AMERICAN EXPRESS USD$ 187.24,Misc.,,
5291,US234,17,Card No. :XXXXXXXXXXX 1003 [C],Misc.,,
5292,US234,18,Chip Read,Misc.,,
5293,US234,19,Auth No. : 804760,Misc.,,
5294,US234,20,AID.: A000000025010801,Misc.,,
5295,US234,21,TOTAL ITEMS 2,Misc.,,
5296,US235,1,Staples,Store Name,,
5297,US235,2,24-41 31st Street,Address,,
5298,US235,3,"QUEENS, NY 11102",Address,,
5299,US235,4,(718) 9:32-0315,Tel#,,
5300,US235,5,NYC DC EL#1243914 NYC DCA EHASD# 124 902,Misc.,,
5301,US235,6,SALE 1861151 5 005 18961,Misc.,,
5302,US235,7,1602 09/24/20 08:15,Date,Date,Hour
5303,US235,8,QTY SKU PRICE,Misc.,,
5304,US235,9,******* Customer Order 2219897103 *******,Misc.,,
5305,US235,10,1 Documents,Items,,
5306,US235,11,1980563 9.80,Items,,
5307,US235,12,1 Express Guarant,Items,,
5308,US235,13,2623697 2.94,Items,,
5309,US235,14,80 Documents,Items,,
5310,US235,15,1980563 0.178ea 14.24,Items,,
5311,US235,16,1 Express Guarant,Items,,
5312,US235,17,2623697 4.27,Items,,
5313,US235,18,SUBTOTAL 31.25,Subtotal,,
5314,US235,19,Standard Tax 8.875% 2.77,Tax,,
5315,US235,20,TOTAL $34.02,Total,,
5316,US235,21,AMERICAN EXPRESS USD$34.02,Misc.,,
5317,US235,22,Card No.: XXXXXXXXXXX 1003 [C],Misc.,,
5318,US235,23,Chip Read,Misc.,,
5319,US235,24,Auth No.: 8614C7,Misc.,,
5320,US235,25,AID.: AO00000025010801,Misc.,,
5321,US235,26,TOTAL ITEMS B3,Misc.,,
5322,US236,1,RITE AID PHARMACY,Store Name,,
5323,US236,2,"With us, if's personal.",Misc.,,
5324,US236,3,Store # 10569,Misc.,,
5325,US236,4,32-14 31ST STREET,Address,,
5326,US236,5,"ASTORIA, NY 11106",Address,,
5327,US236,6,(718) 728-9080,Tel#,,
5328,US236,7,Register #31 Transaction #39043,Misc.,,
5329,US236,8,Cashier #105699999 9/17/20 3:05PM,Date,Date,Hour
5330,US236,9,1 DURACELL AAA 4PK 6.69 T,Items,,
5331,US236,10,1 Items Subtotal $6.69,Subtotal,,
5332,US236,11,Tax $.59,Tax,,
5333,US236,12,Total $7.28,Total,,
5334,US236,13,*AMEX SALE* $7.28,Misc.,,
5335,US236,14,AMEX card* # XXXXXXXXXXX 1003,Misc.,,
5336,US236,15,App #AA APPROVAL AUTO,Misc.,,
5337,US236,16,Ref # 881928,Misc.,,
5338,US236,17,Entry Method: Chip,Misc.,,
5339,US236,18,Application Label: AMERICAN EXPRESS,Misc.,,
5340,US236,19,AID: A000000025010801,Misc.,,
5341,US236,20,TVR: 0800008000,Misc.,,
5342,US236,21,TSI: E800,Misc.,,
5343,US236,22,AC: AF3B20DODEC2F2C4,Misc.,,
5344,US236,23,ARC: 000,Misc.,,
5345,US236,24,Tendered $7.28,Misc.,,
5346,US236,25,Cash Change $.00,Misc.,,
5347,US236,26,THANK YOU FOR SHOPPING AT RITE AID,Misc.,,
5348,US237,1,WHOLE FOODS,Store Name,,
5349,US237,2,MARKET,Store Name,,
5350,US237,3,Flagstaff FLG,Address,,
5351,US237,4,320 So Cambridge Ln,Address,,
5352,US237,5,"Flagstaff, AZ 86001",Address,,
5353,US237,6,928-774-5747,Tel#,,
5354,US237,7,PIZZA SLICE $3.50 T,Items,,
5355,US237,8,Subtotal: $3.50,Subtotal,,
5356,US237,9,Net Sales: $3.50,Misc.,,
5357,US237,10,Tax/Fee: $0.39,Tax,,
5358,US237,11,Total:: $3.89,Total,,
5359,US237,12,Sold Items: 1,Misc.,,
5360,US237,13,Paid:,Misc.,,
5361,US237,14,Debit $3.89,Misc.,,
5362,US237,15,Tax/Fee Summary,Misc.,,
5363,US237,16,Name Rate Taxed Amt. Tax Amt.,Misc.,,
5364,US237,17,"ARIZONA, ST 5.60 3.50 0.20",Misc.,,
5365,US237,18,"COCONINO, C 1.30 3.50 0.05",Misc.,,
5366,US237,19,"FLAGSTAFF, 4.05 3.50 0.14",Misc.,,
5367,US237,20,Tax/Fee Total: $0.39,Misc.,,
5368,US238,1,DUANEreade,Store Name,,
5369,US238,2,by Walgreens,Store Name,,
5370,US238,3,#14485 40 Wall St,Address,,
5371,US238,4,"Manhattan, NY 10005",Address,,
5372,US238,5,212-742-8454,Tel#,,
5373,US238,6,7198 0008 10/08/2019 6:36 PM,Date,Date,Hour
5374,US238,7,PAPER TWL 90SH 6CT,Items,,
5375,US238,8,04902214283 A 6.00,Items,,
5376,US238,9,RETURN VALUE 6.00,Misc.,,
5377,US238,10,SUBTOTAL 6.00,Subtotal,,
5378,US238,11,SALES TAX A=8.875% 0.53,Tax,,
5379,US238,12,TOTAL 6.53,Total,,
5380,US238,13,VISA ACCT 8696 6.53,Misc.,,
5381,US238,14,CHANGE .00,Misc.,,
5382,US238,15,AID A0000000031010,Misc.,,
5383,US238,16,CHASE VISĄ,Misc.,,
5384,US238,17,Integrated chip card,Misc.,,
5385,US238,18,THANK YOU FOR SHOPPING At DUANE READE,Misc.,,
5386,US238,19,GET MORE WITH BALANCE REWARDS,Misc.,,
5387,US238,20,REDEEM POINTS FOR SOMETHING EXTRA,Misc.,,
5388,US238,21,IN AFUTURE PURCHASE. RESTRICTIONS,Misc.,,
5389,US238,22,APPLY. FOR FULL DETAILS SEE,Items,,
5390,US238,23,DUANEREADE.COM/BALANCE,Misc.,,
5391,US240,1,CVS pharmacy,Store Name,,
5392,US240,2,"587 BOYLSTON ST, BOSTON, MA",Address,,
5393,US240,3,PHARMACY: 437-8414 STORE: 437-7916,Tel#,,
5394,US240,4,REG#14 TRN#6946 CSHR#1556080 STR#1217,Misc.,,
5395,US240,5,Helped by: RITA,Misc.,,
5396,US240,6,1 KIT KAT MINT DUOS 1.5Z 1.49F,Items,,
5397,US240,7,1 NABISCO TRISCT WHT 8.5Z 4.99F,Items,,
5398,US240,8,1 ORBIT SPRMNT 3PK 14CT 3.99F,Items,,
5399,US240,9,3 ITEMS,Misc.,,
5400,US240,10,Survey ID#,Misc.,,
5401,US240,11,5453 0713 8533 014 63,Misc.,,
5402,US240,12,TOTAL 10.47,Total,,
5403,US240,13,CASH 20.00,Misc.,,
5404,US240,14,CHANGE 9.53,Misc.,,
5405,US240,15,3501 21 70 0196 9461 41,Misc.,,
5406,US240,16,"Returns with receipt, subject to",Misc.,,
