,geo1,geo2,geo3,geo4,geo5,geo6,geo7,geo8,sentences,labels
24000,2399,2968,2946,2968,2946,3032,2399,3032,TOTAL AMOUNT: $8.40,1
24001,2464,3044,2932,3044,2932,3111,2464,3111,GST @6%: $0.48,0
24002,2497,3124,2931,3124,2931,3194,2497,3194,NETT TOTAL: $8.40,1
24003,1464,3261,1867,3261,1867,3336,1464,3336,PAYMENT MODE,0
24004,2717,3252,2931,3252,2931,3310,2717,3310,AMOUNT,0
24005,1475,3363,1655,3363,1655,3422,1475,3422,CASH,0
24006,2778,3335,2931,3335,2931,3402,2778,3402,$8.40,1
24007,1464,3447,1699,3447,1699,3514,1464,3514,CHANGE,0
24008,2782,3417,2929,3417,2929,3484,2782,3484,$0.00,0
24009,1464,3640,1806,3640,1806,3707,1464,3707,GST SUMMARY,0
24010,2231,3631,2472,3631,2472,3692,2231,3692,AMOUNT($),0
24011,2792,3622,2954,3622,2954,3682,2792,3682,TAX($),0
24012,1473,3732,1834,3732,1834,3796,1473,3796,SR = GST @6%,0
24013,2363,3723,2458,3723,2458,3772,2363,3772,7.92,0
24014,2837,3713,2935,3713,2935,3771,2837,3771,0.48,0
24015,1853,3845,2550,3845,2550,3915,1853,3915,GST REG #000656195584,0
24016,1715,3931,2699,3931,2699,3998,1715,3998,BAR WANG RICE@PERMAS JAYA,0
24017,1883,4011,2528,4011,2528,4086,1883,4086,(PRICE INCLUSIVE OF GST),0
24018,1854,4094,2560,4094,2560,4167,1854,4167,THANK YOU & COME AGAIN!,0
24019,1775,4177,2638,4177,2638,4247,1775,4247,LIKE AND FOLLOW US ON FACEBOOK!,0
24020,1816,4264,2595,4264,2595,4331,1816,4331,FACEBOOK.COM/BARWANGRICE,0
24021,1502,1406,2844,1406,2844,1514,1502,1514,UNIHAKKA INTERNATIONAL SDN BHD,3
24022,1921,1504,2434,1504,2434,1575,1921,1575,27 MAY 2018 18:25,4
24023,2024,1590,2332,1590,2332,1657,2024,1657,(867388-U),0
24024,1607,1658,2759,1658,2759,1747,1607,1747,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",2
24025,1746,1747,2613,1747,2613,1838,1746,1838,"TAMPOI,81200 JOHOR BAHRU,JOHOR",2
24026,1990,1832,2387,1832,2387,1896,1990,1896,TAX INVOICE,0
24027,1442,1913,2299,1913,2299,1995,1442,1995,INVOICE# : OR18052702160246,0
24028,1446,2051,1591,2051,1591,2112,1446,2112,ITEM,0
24029,1917,2040,2031,2040,2031,2113,1917,2113,QTY,0
24030,2784,2004,2942,2004,2942,2071,2784,2071,TOTAL,0
24031,1463,2122,2434,2122,2434,2205,1463,2205,SR I00100000053- HERBAL TEA (ICED),0
24032,1459,2236,1627,2236,1627,2303,1459,2303,$2.00,0
24033,1916,2229,1980,2229,1980,2296,1916,2296,1,0
24034,2774,2192,2942,2192,2942,2269,2774,2269,$2.00,0
24035,1452,2337,2427,2337,2427,2421,1452,2421,SR I00100000035- 1 MEAT + 3 VEGE,0
24036,1459,2451,1630,2451,1630,2522,1459,2522,$7.10,0
24037,1933,2441,1970,2441,1970,2508,1933,2508,1,0
24038,2777,2407,2932,2407,2932,2474,2777,2474,$7.10,0
24039,1459,2555,2468,2555,2468,2639,1459,2639,SR I00100000170- IMPORTED VEGGIES,0
24040,1472,2666,1623,2666,1623,2733,1472,2733,$1.60,0
24041,1933,2663,1994,2663,1994,2710,1933,2710,1,0
24042,2784,2622,2933,2622,2933,2693,2784,2693,$1.60,0
24043,2373,2772,2938,2772,2938,2843,2373,2843,TOTAL AMOUNT: $10.70,1
24044,2467,2859,2965,2859,2965,2936,2467,2936,GST @6%: $0.61,0
24045,2479,2936,2941,2936,2941,3007,2479,3007,NETT TOTAL: $10.70,1
24046,1481,3093,1888,3093,1888,3160,1481,3160,PAYMENT MODE,0
24047,2733,3056,2955,3056,2955,3120,2733,3120,AMOUNT,0
24048,1484,3190,1679,3190,1679,3251,1484,3251,CASH,0
24049,1486,3278,1711,3278,1711,3345,1486,3345,CHANGE,0
24050,2760,3147,2948,3147,2948,3224,2760,3224,$10.70,1
24051,2794,3221,2962,3221,2962,3295,2794,3295,$0.00,0
24052,1489,3473,1839,3473,1839,3532,1489,3532,GST SUMMARY,0
24053,2246,3453,2478,3453,2478,3512,2246,3512,AMOUNT($),0
24054,2811,3436,2962,3436,2962,3493,2811,3493,TAX($),0
24055,1486,3571,1856,3571,1856,3628,1486,3628,SR = GST @6%,0
24056,2365,3542,2480,3542,2480,3590,2365,3590,10.09,0
24057,2851,3523,2955,3523,2955,3577,2851,3577,0.61,0
24058,1869,3662,2578,3662,2578,3741,1869,3741,GST REG #000656195584,0
24059,1756,3744,2705,3744,2705,3827,1756,3827,BAR WANG RICE@PERMAS JAYA,0
24060,1910,3827,2559,3827,2559,3910,1910,3910,(PRICE INCLUSIVE OF GST),0
24061,1883,3911,2575,3911,2575,3985,1883,3985,THANK YOU & COME AGAIN!,0
24062,1804,3989,2660,3989,2660,4074,1804,4074,LIKE AND FOLLOW US ON FACEBOOK!,0
24063,1853,4078,2626,4078,2626,4149,1853,4149,FACEBOOK.COM/BARWANGRICE,0
24064,2108,948,2542,948,2542,1015,2108,1015,TAX INVOICE,0
24065,2079,1039,2599,1039,2599,1101,2079,1101,DONINO'S PIZZA,0
24066,1836,1142,2834,1142,2834,1224,1836,1224,GST REF NO : 001694261248,0
24067,1698,1247,2969,1247,2969,1321,1698,1321,DOMINO'S PIZZA TAMAN UNIVERSITI,3
24068,1619,1332,3054,1332,3054,1417,1619,1417,"30, JLN KEBUDAYAAN 7, TMN UNIVERSITI",2
24069,1947,1435,2724,1435,2724,1509,1947,1509,"81300 SKUDAI, JOHOR",2
24070,1570,1786,2128,1786,2128,1850,1570,1850,CARRY OUT NOW,0
24071,2486,1775,2971,1775,2971,1844,2486,1844,PAY BY : CASH,0
24072,1588,2037,1803,2037,1803,2098,1588,2098,ORDER,0
24073,2027,2024,2249,2024,2249,2101,2027,2101,: 1131,0
24074,2478,2024,2582,2024,2582,2095,2478,2095,BY,0
24075,2703,2007,3127,2007,3127,2091,2703,2091,:WEB_30503,0
24076,1577,2132,1994,2132,1994,2196,1577,2196,ORDER TIME,0
24077,2028,2123,2396,2123,2396,2180,2028,2180,: 10:52:09,0
24078,2486,2120,2656,2120,2656,2177,2486,2177,DATE,0
24079,2692,2111,3075,2111,3075,2168,2692,2168,:08/05/18,0
24080,1588,2275,2310,2275,2310,2336,1588,2336,NAME: MS JOAN WONG,0
24081,1587,2367,2441,2367,2441,2442,1587,2442,PICKUP TIME: 11:07:09,0
24082,1582,2546,1923,2546,1923,2612,1582,2612,QTY MENU,0
24083,2034,2541,2222,2541,2222,2598,2034,2598,DESC,0
24084,2286,2525,2548,2525,2548,2606,2286,2606,COUPON,0
24085,2626,2525,2811,2525,2811,2589,2626,2589,DISC,0
24086,2905,2523,3117,2523,3117,2584,2905,2584,PRICE,0
24087,1625,2684,1666,2684,1666,2743,1625,2743,1,0
24088,1748,2673,1923,2673,1923,2734,1748,2734,"6""HT",0
24089,2007,2673,2162,2673,2162,2750,2007,2750,(KB),0
24090,2290,2666,2609,2666,2609,2733,2290,2733,WTUE1A-I,0
24091,2878,2656,3100,2656,3100,2727,2878,2727,15.60,0
24092,2670,2848,2841,2848,2841,2898,2670,2898,8.90,0
24093,2885,2841,3087,2841,3087,2895,2885,2895,15.60,0
24094,1580,2981,2041,2981,2041,3038,1580,3038,TOTAL ITEMS,0
24095,2451,2979,2491,2979,2491,3019,2451,3019,:,0
24096,1591,3094,1961,3094,1961,3151,1591,3151,SUB-TOTAL,0
24097,2450,3093,2477,3093,2477,3141,2450,3141,:,0
24098,2734,3077,2931,3077,2931,3134,2734,3134,15.60,0
24099,1591,3204,2187,3204,2187,3268,1591,3268,COUPON DISCOUNT,0
24100,2448,3207,2495,3207,2495,3261,2448,3261,:,0
24101,2770,3191,2945,3191,2945,3262,2770,3262,8.90,0
24102,1589,3317,2026,3317,2026,3388,1589,3388,GRAND TOTAL,0
24103,2438,3322,2492,3322,2492,3372,2438,3372,:,0
24104,2774,3302,2932,3302,2932,3363,2774,3363,6.70,1
24105,1584,3446,1883,3446,1883,3507,1584,3507,PAYMENT,0
24106,2457,3439,2473,3439,2473,3490,2457,3490,:,0
24107,2730,3426,2938,3426,2938,3483,2730,3483,50.00,0
24108,1590,3557,1987,3557,1987,3628,1590,3628,CHANGE DUE,0
24109,2451,3560,2481,3560,2481,3600,2451,3600,:,0
24110,2725,3540,2935,3540,2935,3593,2725,3593,43.30,0
24111,1587,3668,1708,3668,1708,3735,1587,3735,*6%,0
24112,1742,3672,2237,3672,2237,3731,1742,3731,GST INCLUDED,0
24113,3021,5613,3062,5613,3062,5677,3021,5677,1,0
24114,2451,3675,2481,3675,2481,3722,2451,3722,:,0
24115,2757,3651,2939,3651,2939,3712,2757,3712,0.38,0
24116,1728,3853,2938,3853,2938,3914,1728,3914,SUPPORT OUR SMILE CAMPAIGN : ),0
24117,1920,3974,2757,3974,2757,4035,1920,4035,DID WE SMILE AT YOU?,0
24118,2048,4071,2619,4071,2619,4127,2048,4127,LET US KNOW AT,0
24119,1816,4163,2850,4163,2850,4230,1816,4230,WWW.DOMINOS.COM.MY/SMILE AND,0
24120,1607,4253,3096,4253,3096,4327,1607,4327,RECEIVE A 30% OFF SIDE ITEM E-COUPON,0
24121,1890,4357,2778,4357,2778,4428,1890,4428,UPON SURVEY SUBMISSION,0
24122,1765,4455,2891,4455,2891,4532,1765,4532,SURVEY CODE: WBE080740082052,0
24123,1641,4603,2915,4603,2915,4674,1641,4674,THANK YOU FOR VISITING DOMINO'S.,0
24124,1916,4691,2638,4691,2638,4761,1916,4761,PLEASE COME AGAIN!,0
24125,1779,4808,2788,4808,2788,4872,1779,4872,1 - 3 0 0 - 8 8 8 - 3 3 3,0
24126,1923,4897,2645,4897,2645,4961,1923,4961,WWW.DOMINOS.COM.MY,0
24127,1603,5060,2958,5060,2958,5130,1603,5130,WE ARE COMPLIANT TO THE PDPA 2010.,0
24128,1681,5156,2878,5156,2878,5213,1681,5213,VISIT WWW.DOMINOS. .MY/TERMS,0
24129,1780,5241,2779,5241,2779,5302,1780,5302,TO VIEW OUR PERSONAL DATA,0
24130,1916,5312,2326,5312,2326,5386,1916,5386,PROTECTION,0
24131,2115,5447,2202,5447,2202,5511,2115,5511,OV,0
24132,1719,5541,2164,5541,2164,5596,1719,5596,DOMMAL FOOD,0
24133,2408,5543,2478,5543,2478,5588,2408,5588,OE,0
24134,2750,5529,2848,5529,2848,5589,2750,5589,HD,0
24135,1947,5625,2233,5625,2233,5689,1947,5689,CO. NC.,0
24136,2396,5619,2553,5619,2553,5682,2396,5682,060-,0
24137,2351,5443,2437,5443,2437,5509,2351,5509,BY,0
24138,3019,5619,3060,5619,3060,5672,3019,5672,1,0
24139,165,270,531,270,531,298,165,298,MR. D.I.Y. (M) SDN BHD,3
24140,200,302,496,302,496,334,200,334,(CO.REG :860671-D),0
24141,67,334,610,334,610,367,67,367,"LOT 1851-A & 1851-B, JALAN KPB 6,",2
24142,84,369,595,369,595,402,84,402,"KAWASAN PERINDUSTRIAN BALAKONG,",2
24143,99,404,601,404,601,434,99,434,"43300 SERI KEMBANGAN, SELANGOR",2
24144,133,436,549,436,549,469,133,469,(GST ID NO :000306020352),0
24145,232,470,451,470,451,501,232,501,(IOI PUCHONG),0
24146,233,504,448,504,448,533,233,533,-TAX INVOICE-,0
24147,13,566,385,566,385,601,13,601,ACRYLIC TAPE 18MM*1.5M,0
24148,642,572,680,572,680,601,642,601,*S,0
24149,15,604,243,604,243,633,15,633,UA12 - 12/144,0
24150,17,638,132,638,132,668,17,668,9086391,0
24151,379,639,432,639,432,667,379,667,4 X,0
24152,565,640,647,640,647,668,565,668,11.60,0
24153,17,671,599,671,599,702,17,702,DBL SIDE CLEAR ACRYLIC TAPE VST106C,0
24154,662,672,696,672,696,703,662,703,*S,0
24155,18,705,200,705,200,735,18,735,WA10 - 8/64,0
24156,15,737,236,737,236,766,15,766,9554100363103,0
24157,382,739,531,739,531,770,382,770,1 X 11.90,0
24158,566,740,650,740,650,771,566,771,11.90,0
24159,19,771,240,771,240,802,19,802,TEST PEN 886A,0
24160,648,773,682,773,682,804,648,804,*S,0
24161,17,804,303,804,303,839,17,839,XG02XA21 - 24/600,0
24162,15,839,135,839,135,868,15,868,9020529,0
24163,385,838,432,838,432,870,385,870,1 X,0
24164,583,841,649,841,649,869,583,869,1.90,0
24165,16,871,268,871,268,904,16,904,S/DRIVER 860 4#,0
24166,647,875,685,875,685,902,647,902,*S,0
24167,16,904,273,904,273,937,16,937,LF31/2 - 12/240,0
24168,15,936,132,936,132,969,15,969,9071681,0
24169,383,940,434,940,434,970,383,970,1 X,0
24170,578,936,651,936,651,971,578,971,3.30,0
24171,13,971,406,971,406,1004,13,1004,COL.SCREWDRIVER 4' +*TR,0
24172,647,975,680,975,680,1003,647,1003,*S,0
24173,15,1005,239,1005,239,1036,15,1036,LB31 - 12/240,0
24174,15,1040,144,1040,144,1069,15,1069,9072218,0
24175,380,1042,435,1042,435,1071,380,1071,1 X,0
24176,574,1040,651,1040,651,1073,574,1073,2.50,0
24177,14,1106,210,1106,210,1142,14,1142,ITEM(S) : 5,0
24178,510,1105,690,1105,690,1141,510,1141,QTY(S) : 8,0
24179,19,1174,326,1174,326,1205,19,1205,TOTAL INCL. GST@6%,0
24180,547,1174,681,1174,681,1203,547,1203,RM 31.20,1
24181,15,1209,71,1209,71,1242,15,1242,EDC,0
24182,545,1208,681,1208,681,1236,545,1236,RM 31.20,1
24183,17,1240,399,1240,399,1276,17,1276,************4116 (VISA),0
24184,13,1341,447,1341,447,1372,13,1372,GST @6% INCLUDED IN TOTAL,0
24185,513,1342,631,1342,631,1372,513,1372,RM 1.77,1
24186,16,1409,417,1409,417,1439,16,1439,06-04-18 16:46 SH01 ZJ86,4
24187,464,1408,681,1408,681,1438,464,1438,T1 R000115147,0
24188,19,1441,418,1441,418,1474,19,1474,OPERATOR TRAINEE CASHIER,0
24189,118,1507,567,1507,567,1540,118,1540,EXCHANGE ARE ALLOWED WITHIN,0
24190,464,1404,514,1404,514,1442,464,1442,7 DAY WITH RECEIPT.,0
24191,510,1408,683,1408,683,1437,510,1437,STRICTLY NO CASH REFUND.,0
24192,462,939,532,939,532,969,462,969,3.30,0
24193,581,940,647,940,647,970,581,970,3.30,0
24194,464,1041,535,1041,535,1071,464,1071,2.50,0
24195,581,1039,649,1039,649,1074,581,1074,2.50,0
24196,301,871,549,871,549,902,301,902,(+) *6730003*TR,0
24197,463,637,532,637,532,667,463,667,2.90,0
24198,566,639,648,639,648,669,566,669,11.60,0
24199,567,738,647,738,647,768,567,768,11.90,0
24200,468,839,531,839,531,869,468,869,1.90,0
24201,583,839,647,839,647,870,583,870,1.90,0
24202,177,247,544,247,544,292,177,292,MR. D.I.Y. (M) SDN BHD,3
24203,212,285,518,285,518,326,212,326,(CO.REG :860671-D),0
24204,83,315,627,315,627,366,83,366,"LOT 1851-A & 1851-B, JALAN KPB 6,",2
24205,99,350,613,350,613,399,99,399,"KAWASAN PERINDUSTRIAN BALAKONG,",2
24206,116,382,617,382,617,434,116,434,"43300 SERI KEMBANGAN, SELANGOR",2
24207,157,420,569,420,569,464,157,464,(GST ID NO :000306020352),0
24208,253,456,475,456,475,492,253,492,(IOI PUCHONG),0
24209,258,491,474,491,474,525,258,525,-TAX INVOICE-,0
24210,43,567,327,567,327,604,43,604,OPENER SS MT-005,0
24211,677,544,712,544,712,575,677,575,*S,0
24212,44,601,272,601,272,640,44,640,AI31 - 12/108,0
24213,48,639,164,639,164,674,48,674,9064430,0
24214,414,628,465,628,465,656,414,656,1 X,0
24215,496,621,564,621,564,649,496,649,8.80,0
24216,610,615,679,615,679,645,610,645,8.80,0
24217,50,671,253,671,253,707,50,707,PLASTIC BAGS,0
24218,682,646,715,646,715,678,682,678,*S,0
24219,50,706,135,706,135,741,50,741,99999,0
24220,418,694,467,694,467,722,418,722,1 X,0
24221,500,689,568,689,568,719,500,719,0.20,0
24222,615,683,682,683,682,713,615,713,0.20,0
24223,56,771,239,771,239,808,56,808,ITEM(S) : 2,0
24224,551,749,724,749,724,786,551,786,QTY(S) : 2,0
24225,61,834,361,834,361,876,61,876,TOTAL INCL. GST@6%,0
24226,606,818,727,818,727,848,606,848,RM 9.00,1
24227,61,878,129,878,129,913,61,913,CASH,0
24228,592,851,726,851,726,884,592,884,RM 10.00,1
24229,63,911,165,911,165,943,63,943,CHANGE,0
24230,607,885,728,885,728,915,607,915,RM 1.00,1
24231,66,965,482,965,482,1010,66,1010,GST @6% INCLUDED IN TOTAL,0
24232,562,956,679,956,679,985,562,985,RM 0.51,1
24233,74,1032,469,1032,469,1077,74,1077,11-04-18 17:42 SH01 ZJ86,4
24234,515,1020,734,1020,734,1055,515,1055,T2 R000116475,0
24235,72,1065,523,1065,523,1111,72,1111,OPERATOR IOIT - NUR FATIHAH,0
24236,174,1127,626,1127,626,1175,174,1175,EXCHANGE ARE ALLOWED WITHIN,0
24237,243,1163,560,1163,560,1202,243,1202,7 DAY WITH RECEIPT.,0
24238,211,1195,606,1195,606,1243,211,1243,STRICTLY NO CASH REFUND.,0
24239,174,198,540,198,540,239,174,239,MR. D.I.Y. (M) SDN BHD,3
24240,209,237,504,237,504,274,209,274,(CO.REG :860671-D),0
24241,74,269,618,269,618,310,74,310,"LOT 1851-A & 1851-B, JALAN KPB 6,",2
24242,90,301,600,301,600,344,90,344,"KAWASAN PERINDUSTRIAN BALAKONG,",2
24243,105,337,605,337,605,376,105,376,"43300 SERI KEMBANGAN, SELANGOR",2
24244,140,371,553,371,553,408,140,408,(GST ID NO :000306020352),0
24245,239,408,451,408,451,441,239,441,(IOI PUCHONG),0
24246,233,442,452,442,452,474,233,474,-TAX INVOICE-,0
24247,17,501,219,501,219,535,17,535,CAULKING GUN,0
24248,651,519,685,519,685,548,651,548,*S,0
24249,14,535,252,535,252,568,14,568,KE41-51/2 - 50,0
24250,11,565,142,565,142,598,11,598,9071604,0
24251,384,579,435,579,435,605,384,605,1 X,0
24252,466,579,532,579,532,609,466,609,6.30,0
24253,582,583,651,583,651,613,582,613,6.30,0
24254,16,603,531,603,531,642,16,642,S/B HEAVY DUTY SCOURPAD 5S B315,0
24255,648,618,683,618,683,649,648,649,*S,0
24256,14,637,218,637,218,668,14,668,WA10 - 24/72,0
24257,15,669,230,669,230,702,15,702,9555559040027,0
24258,381,678,432,678,432,708,381,708,2 X,0
24259,462,680,531,680,531,711,462,711,2.50,0
24260,579,683,646,683,646,714,579,714,5.00,0
24261,16,704,462,704,462,742,16,742,VIP HANDLE DUSTPAN 370 2.5',0
24262,646,717,681,717,681,750,646,750,*S,0
24263,11,736,228,736,228,769,11,769,WA12 - 12/144,0
24264,9,770,228,770,228,803,9,803,9555221303467,0
24265,379,778,432,778,432,809,379,809,1 X,0
24266,462,780,532,780,532,811,462,811,3.90,0
24267,577,785,647,785,647,815,577,815,3.90,0
24268,10,804,212,804,212,836,10,836,PLASTIC BAGS,0
24269,643,817,679,817,679,848,643,848,*S,0
24270,10,838,93,838,93,867,10,867,99999,0
24271,380,847,431,847,431,875,380,875,1 X,0
24272,459,848,529,848,529,879,459,879,0.20,0
24273,577,850,645,850,645,881,577,881,0.20,0
24274,10,904,193,904,193,938,10,938,ITEM(S) : 4,0
24275,506,915,676,915,676,950,506,950,QTY(S) : 5,0
24276,6,971,312,971,312,1006,6,1006,TOTAL INCL. GST@6%,0
24277,539,984,674,984,674,1016,539,1016,RM 15.40,1
24278,6,1005,76,1005,76,1036,6,1036,CASH,0
24279,539,1018,674,1018,674,1049,539,1049,RM 15.40,1
24280,6,1071,420,1071,420,1109,6,1109,GST @6% INCLUDED IN TOTAL,0
24281,504,1084,620,1084,620,1116,504,1116,RM 0.87,1
24282,7,1138,404,1138,404,1174,7,1174,19-04-18 17:39 SH01 ZJ86,4
24283,452,1147,671,1147,671,1181,452,1181,T1 R000118079,0
24284,5,1172,406,1172,406,1208,5,1208,OPERATOR TRAINEE CASHIER,0
24285,102,1241,554,1241,554,1279,102,1279,EXCHANGE ARE ALLOWED WITHIN,0
24286,167,1276,481,1276,481,1312,167,1312,7 DAY WITH RECEIPT.,0
24287,134,1310,530,1310,530,1348,134,1348,STRICTLY NO CASH REFUND.,0
24288,157,104,529,104,529,140,157,140,MR. D.I.Y. (M) SDN BHD,3
24289,197,138,494,138,494,175,197,175,(CO.REG :860671-D),0
24290,63,170,611,170,611,211,63,211,"LOT 1851-A & 1851-B, JALAN KPB 6,",2
24291,78,204,597,204,597,242,78,242,"KAWASAN PERINDUSTRIAN BALAKONG,",2
24292,95,238,599,238,599,276,95,276,"43300 SERI KEMBANGAN, SELANGOR",2
24293,133,272,549,272,549,308,133,308,(GST ID NO :000306020352),0
24294,237,308,451,308,451,341,237,341,(IOI PUCHONG),0
24295,236,340,455,340,455,373,236,373,-TAX INVOICE-,0
24296,15,405,571,405,571,447,15,447,DOUBLE EXT BOX 10Y 40/016 CBD4110,0
24297,652,402,689,402,689,429,652,429,*S,0
24298,21,449,174,449,174,480,21,480,WA29 - 20,0
24299,16,482,242,482,242,514,16,514,9553114461423,0
24300,389,472,541,472,541,503,389,503,1 X 25.90,0
24301,571,469,657,469,657,500,571,500,25.90,0
24302,23,514,310,514,310,547,23,547,SPONGE S/MAGIC 4S,0
24303,657,500,690,500,690,532,657,532,*S,0
24304,23,549,243,549,243,582,23,582,GB06 - 24/288,0
24305,26,581,142,581,142,614,26,614,9064350,0
24306,394,574,446,574,446,606,394,606,1 X,0
24307,474,571,544,571,544,604,474,604,0.90,0
24308,592,569,659,569,659,601,592,601,0.90,0
24309,25,613,348,613,348,648,25,648,SPONGE MESH F004-4S,0
24310,659,600,695,600,695,633,659,633,*S,0
24311,27,649,246,649,246,681,27,681,BD52 - 10/100,0
24312,30,683,246,683,246,715,30,715,6928794601200,0
24313,398,675,447,675,447,706,398,706,1 X,0
24314,478,674,548,674,548,703,478,703,2.30,0
24315,593,671,663,671,663,699,593,699,2.30,0
24316,29,715,314,715,314,747,29,747,COLANDER RM20202#,0
24317,663,700,698,700,698,734,663,734,*S,0
24318,31,748,334,748,334,783,31,783,BQ21-31/2 - 12/144,0
24319,32,783,249,783,249,815,32,815,6926292505723,0
24320,401,776,449,776,449,808,401,808,1 X,0
24321,480,773,549,773,549,805,480,805,5.50,0
24322,596,772,666,772,666,802,596,802,5.50,0
24323,33,816,234,816,234,850,33,850,PLASTIC BAGS,0
24324,667,802,701,802,701,833,667,833,*S,0
24325,34,852,119,852,119,885,34,885,99999,0
24326,400,843,450,843,450,875,400,875,1 X,0
24327,480,841,552,841,552,869,480,869,0.20,0
24328,599,838,669,838,669,868,599,868,0.20,0
24329,38,917,224,917,224,950,38,950,ITEM(S) : 5,0
24330,536,902,703,902,703,936,536,936,QTY(S) : 5,0
24331,38,980,342,980,342,1017,38,1017,TOTAL INCL. GST@6%,0
24332,567,969,702,969,702,1000,567,1000,RM 34.80,1
24333,40,1018,110,1018,110,1050,40,1050,CASH,0
24334,553,1002,705,1002,705,1034,553,1034,RM 100.00,1
24335,38,1053,141,1053,141,1085,38,1085,CHANGE,0
24336,570,1036,707,1036,707,1068,570,1068,RM 65.20,1
24337,44,1111,459,1111,459,1154,44,1154,GST @6% INCLUDED IN TOTAL,0
24338,538,1106,657,1106,657,1140,538,1140,RM 1.97,1
24339,47,1178,445,1178,445,1219,47,1219,19-04-18 18:04 SH01 ZJ86,4
24340,495,1171,712,1171,712,1203,495,1203,T1 R000118085,0
24341,44,1213,448,1213,448,1253,44,1253,OPERATOR TRAINEE CASHIER,0
24342,148,1276,601,1276,601,1316,148,1316,EXCHANGE ARE ALLOWED WITHIN,0
24343,214,1311,529,1311,529,1346,214,1346,7 DAY WITH RECEIPT.,0
24344,181,1345,579,1345,579,1382,181,1382,STRICTLY NO CASH REFUND.,0
24345,177,165,561,165,561,197,177,197,MR. D.I.Y. (M) SDN BHD,3
24346,214,196,515,196,515,232,214,232,(CO.REG :860671-D),0
24347,83,231,628,231,628,268,83,268,"LOT 1851-A & 1851-B, JALAN KPB 6,",2
24348,99,265,612,265,612,300,99,300,"KAWASAN PERINDUSTRIAN BALAKONG,",2
24349,117,299,620,299,620,333,117,333,"43300 SERI KEMBANGAN, SELANGOR",2
24350,150,333,567,333,567,367,150,367,(GST ID NO :000306020352),0
24351,255,366,471,366,471,399,255,399,(IOI PUCHONG),0
24352,252,402,471,402,471,431,252,431,-TAX INVOICE-,0
24353,37,466,591,466,591,504,37,504,DOUBLE EXT BOX 10Y 40/016 CBD4110,0
24354,669,463,707,463,707,491,669,491,*S,0
24355,41,507,192,507,192,538,41,538,WA29 - 20,0
24356,32,540,257,540,257,570,32,570,9553114461423,0
24357,407,534,558,534,558,564,407,564,1 X 25.90,0
24358,590,527,674,527,674,560,590,560,25.90,0
24359,41,572,329,572,329,606,41,606,SPONGE S/MAGIC 4S,0
24360,673,560,707,560,707,593,673,593,*S,0
24361,41,606,261,606,261,638,41,638,GB06 - 24/288,0
24362,42,642,160,642,160,672,42,672,9064350,0
24363,412,635,461,635,461,665,412,665,1 X,0
24364,491,631,561,631,561,661,491,661,0.90,0
24365,609,628,676,628,676,660,609,660,0.90,0
24366,44,671,362,671,362,705,44,705,SPONGE MESH F004-4S,0
24367,674,659,710,659,710,693,674,693,*S,0
24368,44,708,263,708,263,739,44,739,BD52 - 10/100,0
24369,46,739,262,739,262,771,46,771,6928794601200,0
24370,415,735,463,735,463,765,415,765,1 X,0
24371,495,731,561,731,561,765,495,765,2.30,0
24372,612,727,678,727,678,759,612,759,2.30,0
24373,47,772,331,772,331,805,47,805,COLANDER RM20202#,0
24374,678,763,714,763,714,795,678,795,*S,0
24375,47,806,349,806,349,838,47,838,BQ21-31/2 - 12/144,0
24376,48,840,267,840,267,872,48,872,6926292505723,0
24377,416,836,465,836,465,863,416,863,1 X,0
24378,497,834,564,834,564,864,497,864,5.50,0
24379,614,830,681,830,681,861,614,861,5.50,0
24380,49,875,251,875,251,906,49,906,PLASTIC BAGS,0
24381,679,861,716,861,716,893,679,893,*S,0
24382,49,910,133,910,133,940,49,940,99999,0
24383,417,903,468,903,468,932,417,932,1 X,0
24384,498,901,566,901,566,931,498,931,0.20,0
24385,614,897,682,897,682,929,614,929,0.20,0
24386,51,976,237,976,237,1008,51,1008,ITEM(S) : 5,0
24387,48,907,140,907,140,934,48,934,QTY(S) : 5,0
24388,53,1040,357,1040,357,1076,53,1076,TOTAL INCL. GST@6%,0
24389,583,1032,720,1032,720,1062,583,1062,RM 34.80,1
24390,53,1078,123,1078,123,1108,53,1108,CASH,0
24391,567,1064,720,1064,720,1095,567,1095,RM 100.00,1
24392,54,1111,155,1111,155,1143,54,1143,CHANGE,0
24393,585,1097,719,1097,719,1127,585,1127,RM 65.20,1
24394,53,1171,473,1171,473,1210,53,1210,GST @6% INCLUDED IN TOTAL,0
24395,555,1166,670,1166,670,1197,555,1197,RM 1.97,1
